family,level,compression,psnr,msssim,normalized_psnr,normalized_msssim,combined_score
db17,3,74.05337484062358,47.93609241319098,0.9928972266874408,0.33260325913371447,0.5796264315688819,0.4561148453512982
db17,4,74.05768369786949,47.74301513514447,0.9932483660032536,0.32868156546308697,0.6615098699139347,0.4950957176885108
db17,5,74.0636750612781,47.614016878871965,0.9934949413682702,0.3260614143491687,0.7190096649796388,0.5225355396644038
db18,1,74.06847635935213,49.69236862021271,0.991912502703526,0.36827590458758175,0.3499951086361418,0.3591355066118618
db18,2,74.08731222102715,49.20896079724263,0.9919977646283258,0.3584571552305656,0.3698776431406025,0.36416739918558405
db18,3,74.09695585391086,48.93176490210247,0.9922174039725882,0.3528268842919353,0.4210961307725802,0.3869615075322578
db18,4,74.10811784601458,48.74107954507633,0.9924925384811224,0.34895377418132645,0.4852557350994608,0.41710475464039365
db18,5,74.09658652328979,48.59588602876631,0.9927336867766506,0.34600467266254487,0.5414899723371673,0.4437473224998561
db19,1,74.06806599199538,49.510455606359656,0.9919152119740906,0.3645809741314954,0.350626893170778,0.3576039336511367
db19,2,74.0626901796219,49.003491492760055,0.9920463749350588,0.35428376062375194,0.3812132551756451,0.3677485078996985
db19,3,74.08316751072392,48.71439040421235,0.9922935460591658,0.34841167706943565,0.4388519774436019,0.3936318272565188
db19,4,74.08062323311205,48.51187276337102,0.9925881537539104,0.34429823524803926,0.5075526040104801,0.42592541962925967
db19,5,74.07668370648722,48.35559553656003,0.9928493092476044,0.3411240066829347,0.568452391654214,0.4547881991685744
db20,1,74.04639859555876,50.8774302026882,0.9921541146613478,0.3923463107706361,0.406337468949556,0.39934188986009606
db20,2,74.07155411452779,50.82007887749084,0.9922028182004952,0.3911814179810536,0.41769482218619,0.4044381200836218
db20,3,74.10077227032868,50.853526609139166,0.992365744497744,0.39186079236849697,0.45568819067208355,0.42377449152029023
db20,4,74.11115456445455,50.91055452742668,0.992601496595684,0.39301911627102964,0.5106640692110794,0.4518415927410545
db20,5,74.10922583787782,50.963469854552685,0.9928203121407264,0.39409390718153353,0.561690452143874,0.4778921796627038
db21,1,74.05624741212085,49.49461237340179,0.9919669382821226,0.3642591739329336,0.36268913674139236,0.363474155337163
db21,2,74.0531696569452,49.0581218082434,0.9921066580165948,0.35539338556058064,0.39527088349556533,0.375332134528073
db21,3,74.07442668602506,48.81507978788129,0.9923637378209328,0.35045683185216847,0.45522024649851567,0.40283853917534207
db21,4,74.08160811476826,48.64622040353287,0.992677032565027,0.3470270404985441,0.5282785732270147,0.4376528068627794
db21,5,74.07668370648722,48.515039982864735,0.992933625452088,0.34436256630122003,0.5881143902411244,0.46623847827117226
db22,1,74.06539860417647,50.35028301019705,0.9920017018309664,0.38163914818165634,0.37079577356677174,0.37621746087421404
db22,2,74.10996449911997,50.04186382940534,0.9920081046624848,0.3753746847427236,0.37228887284749246,0.37383177879510804
db22,3,74.1361048997452,49.887688091573246,0.9921534431016878,0.3722431406204018,0.4061808655402034,0.38921200308030257
db22,4,74.12531223826258,49.78956224481333,0.992382466667937,0.37025005517784326,0.4595876936053402,0.4149188743915917
db22,5,74.1187463605545,49.7105142620047,0.9925944504502494,0.3686444702172877,0.5090209532474742,0.4388327117323809
db23,1,74.04102278318528,54.58905094956289,0.99342780378251,0.46773498279905595,0.7033536101983539,0.5855442964987049
db23,2,74.05944827750353,56.50169072880008,0.9939040999681158,0.5065836106247399,0.8144228285732835,0.6605032195990117
db23,3,74.0738521717256,58.22249493291413,0.9941933840531408,0.5415357656579062,0.8818820234672664,0.7117088945625862
db23,4,74.07639644933748,59.80512467933043,0.9943675076587508,0.5736813869462517,0.9224865325105813,0.7480839597284166
db23,5,74.07824310244287,61.19803800277048,0.9944658476809448,0.601973578650714,0.94541879552287,0.773696187086792
db24,1,74.05809406522626,50.42099035495704,0.99203140310018,0.38307532207647027,0.3777219192215126,0.38039862064899144
db24,2,74.09531438448384,49.94062100486254,0.9920008917117008,0.3733182887326748,0.3706068589452915,0.3719625738389831
db24,3,74.1194029483253,49.697381826521024,0.9921437857636723,0.3683777304453304,0.40392883619925873,0.3861532833222946
db24,4,74.12055197692422,49.53812307343999,0.9923805275324384,0.3651429425393217,0.45913549963307815,0.41213922108619994
db24,5,74.113247437974,49.40884533647388,0.9925997444395148,0.3625171147467271,0.510255477620258,0.43638629618349256
db25,1,74.0312970768302,51.6041079003116,0.992391942062541,0.4071062419038551,0.4617972949086295,0.4344517684062423
db25,2,74.03618044837557,51.7773451845055,0.992490796317688,0.41062495507307784,0.48484947375034976,0.44773721441171377
db25,3,74.08041804943367,52.00365436642178,0.992673691030642,0.4152216393401523,0.5274993488209826,0.47136049408056746
db25,4,74.0903899762028,52.22185699531941,0.9929031599628766,0.4196536671650734,0.5810100333800388,0.5003318502725561
db25,5,74.09958220499408,52.448630886939,0.9931286723224702,0.424259790394208,0.6335980705529338,0.5289289304735709
db26,1,74.04258217914095,52.36525253394738,0.9926693001549928,0.42256624901791084,0.5264754247563457,0.47452083688712826
db26,2,74.05362106103763,52.96231996398139,0.9929213025790264,0.4346935981549658,0.5852407752082096,0.5099671866815877
db26,3,74.06277225309324,53.54948365599776,0.9931959120752902,0.4466197872845236,0.6492779500379059,0.5479488686612147
db26,4,74.08095152699745,54.09041936735571,0.9934488107971532,0.45760701569851575,0.7082523114000792,0.5829296635492974
db26,5,74.09190833542279,54.59661498369883,0.9936612843870118,0.4678886198561734,0.7577997910232952,0.6128442054397343
db27,1,74.06556275111917,49.617533423461175,0.9919056772758256,0.36675588773003126,0.34840346263376587,0.3575796751818986
db27,2,74.0830444005169,49.092701388903485,0.9920184451649836,0.35609574952582645,0.37470021176822527,0.3653979806470259
db27,3,74.09625822940438,48.80212817460385,0.9922629928410408,0.35019376485470277,0.4317271627620371,0.3909604638083699
db27,4,74.1013878213638,48.599306985362645,0.9925591024998586,0.34607415750284864,0.5007780377261722,0.42342609761451044
db27,5,74.09174418848009,48.44546647290031,0.9928327383067096,0.34294942231850284,0.5645881544242184,0.4537687883713606
db28,1,74.04754762415767,49.51231936345147,0.9919062396499144,0.36461882987746663,0.3485346046675904,0.3565767172725285
db28,2,74.06486512661269,49.10463434675352,0.9920346836612643,0.3563381260796386,0.3784869250445289,0.36741252556208376
db28,3,74.08423446585148,48.87303165164324,0.9922715584988694,0.3516339224949191,0.43372461927888517,0.39267927088690213
db28,4,74.08427550258716,48.705461502600926,0.9925622423758916,0.3482303174745135,0.5015102366967417,0.4248702770856276
db28,5,74.08677874346337,48.57054489195672,0.99281808221139,0.3454899555666848,0.5611704469120224,0.45333020123935364
db29,1,74.04779384457171,50.2617406468771,0.9920012445207188,0.3798407178882139,0.37068913174748724,0.37526492481785056
db29,2,74.08423446585148,49.993821453145294,0.992022507166103,0.3743988708882548,0.37564744439993514,0.375023157644095
db29,3,74.11435542983723,49.86399296186193,0.9921828115237132,0.3717618564364018,0.41302939336352945,0.3923956248999656
db29,4,74.10815888275025,49.78719676952324,0.9924346067751804,0.37020200877089665,0.47174643250043763,0.42097422063566714
db29,5,74.09835110292383,49.722347056819565,0.992663596180424,0.36888481230725706,0.525145294438003,0.44701505337263003
db30,1,74.0496815344128,50.14527832267884,0.992008070867302,0.37747519065323354,0.3722809920274317,0.3748780913403326
db30,2,74.06954331447969,49.87518281885691,0.9920349846963614,0.3719891394797326,0.3785571245001318,0.3752731319899322
db30,3,74.10495801736758,49.74007048568569,0.9922055413424324,0.3692448021491967,0.418329841436056,0.3937873217926263
db30,4,74.09178522521576,49.659476181045534,0.9924650982441602,0.3676078090364194,0.47885684767704684,0.4232323283567331
db30,5,74.0908824170309,49.59543074901328,0.9927039012984228,0.3663069487385391,0.5345441896799253,0.4504255692092322
db31,1,74.03437483200587,50.4861884810815,0.9920452880013342,0.38439959534749424,0.3809597891961495,0.38267969227182186
db31,2,74.07348284110454,50.33594377136441,0.9920724638427167,0.381347896395115,0.3872970212636368,0.3843224588293759
db31,3,74.10984138891294,50.28607044064084,0.9922264294525514,0.38033489306603024,0.4232008148646723,0.4017678539653513
db31,4,74.10750229497944,50.26227470769425,0.9924712058989548,0.3798515654770526,0.48028111363726167,0.4300663395571571
db31,5,74.09244181298656,50.25474641255632,0.9926925722326768,0.3796986543334331,0.5319023241446752,0.45580048923905414
db32,1,74.05948931423922,50.43288920155781,0.9920091619393352,0.38331700577884137,0.37253542303397097,0.37792621440640617
db32,2,74.09223662930819,50.294712849355015,0.992045474265672,0.38051043355373687,0.38100322484615157,0.38075682919994425
db32,3,74.11919776464694,50.24404549086909,0.9921959445619544,0.3794813023110963,0.41609193372478676,0.3977866180179415
db32,4,74.12285003412205,50.22172431337353,0.9924221755018032,0.37902792518981626,0.46884753920855177,0.423937732199184
db32,5,74.11082627056915,50.19777118915215,0.9926248453765482,0.37854140074426185,0.5161088552895033,0.4473251280168826
db33,1,74.04873768949226,50.62936166217306,0.992091206356263,0.3873076607800054,0.3916676553205085,0.389487658050257
db33,2,74.07541156768127,50.59475492891991,0.9921450515204489,0.38660474530422745,0.40422400256856345,0.39541437393639545
db33,3,74.10130574789245,50.633692599126526,0.9923171875507012,0.38739562870771876,0.44436502177487147,0.41588032524129515
db33,4,74.10602497249513,50.694279649360766,0.9925676416689642,0.38862624400243184,0.5027693172425582,0.44569778062249504
db33,5,74.10561460513837,50.73119650425713,0.9927937717848764,0.389376081568257,0.5555014112303782,0.4724387463993176
db34,1,74.04976360788415,50.455027877240525,0.9920188922317766,0.3837666760102606,0.37480446487955366,0.3792855704449071
db34,2,74.0853834944504,50.18922719239053,0.9920275058523328,0.3783678591532424,0.37681310599712503,0.3775904825751837
db34,3,74.12354765862852,50.0688144232504,0.9921746130246588,0.3759220923629843,0.4111175559200606,0.3935198241415224
db34,4,74.11886947076152,50.01118785538174,0.9924275869666936,0.3747516089754151,0.4701094581443025,0.4224305335598588
db34,5,74.114765797194,49.984326260894576,0.992654895594116,0.37420600906770407,0.5231163734643837,0.44866119126604387
db35,1,74.04024308520745,48.96370026003605,0.9920078891863532,0.35347554006512866,0.37223862519437445,0.3628570826297516
db35,2,74.0528413630598,48.45812956534111,0.9923305899367352,0.3432066290182146,0.4474903723154388,0.3953485006668267
db35,3,74.07245692271265,48.18108205162162,0.9926727655914004,0.3375793719322974,0.5272835423200671,0.43243145712618225
db35,4,74.07623230239479,47.999287799119735,0.9929903970928582,0.33388685370018634,0.6013531730757843,0.4676200133879853
db35,5,74.07344180436885,47.86284064437467,0.9932492211838826,0.33111540410988316,0.6617092925566106,0.4964123483332469
db36,1,74.04545475063823,49.07423276265872,0.9919717782853802,0.35572062358981726,0.3638177944863049,0.3597692090380611
db36,2,74.04951738747009,48.57388959307759,0.992255557594696,0.3455578915421065,0.42999331095951754,0.387775601250812
db36,3,74.05460594269384,48.29106853516823,0.992596285368849,0.3398133649776904,0.5094488445067378,0.4246311047422141
db36,4,74.06864050629483,48.09540239728905,0.9929297860978284,0.33583908761972975,0.5872190774304065,0.4615290825250681
db36,5,74.07327765742615,47.949260754436935,0.9931916385555004,0.3328707282064062,0.6482813926076556,0.4905760604070309
db37,1,74.05764266113381,50.335938212811975,0.992004916898847,0.3813477834924465,0.3715455067943545,0.37644664514340054
db37,2,74.09580682531195,50.12319793454655,0.992019827777716,0.3770267043307646,0.3750226281976351,0.37602466626419984
db37,3,74.12683059748257,50.02098336973376,0.992157403179623,0.37495057079538446,0.4071043303384761,0.3910274505669303
db37,4,74.13224744659172,49.96295708806399,0.9923844461614088,0.3737719686115501,0.46004929879836093,0.4169106337049555
db37,5,74.10893858072808,49.916337746985015,0.9925790725992945,0.37282505876960487,0.5054349369461238,0.43912999785786433
db38,1,74.06355195107108,49.24898254264592,0.9919734523525026,0.3592700578528914,0.3642081762118112,0.3617391170323513
db38,2,74.07048715940022,48.81540242222847,0.99216591888183,0.3504633850472937,0.40909013752449963,0.37977676128589666
db38,3,74.0927290701363,48.56613086886252,0.992437403346164,0.3454003000328713,0.4723985749333902,0.40889943748313073
db38,4,74.0885433230974,48.38309745448604,0.9927417271528854,0.34168261253522236,0.5433649365523536,0.442523774543788
db38,5,74.08846124962605,48.24492749495327,0.9929913822238012,0.3388761701549853,0.6015828992989779,0.4702295347269816
dmey,1,74.72674663632137,42.62699781166087,0.9924343355555584,0.22476745936359296,0.4716831858225678,0.34822532259308037
dmey,2,74.670280088032,36.33955362218837,0.9920858301884218,0.09705988894539684,0.3904139674304411,0.24373692818791898
dmey,3,74.56555433858836,35.20940787175875,0.9920827014260762,0.07410490697554106,0.3896843601005861,0.23189463353806358
dmey,4,74.74681360006664,33.417886730778875,0.9916811549834446,0.03771638321727782,0.29604630279048116,0.1668813430038795
dmey,5,75.26293262465626,31.56099090439329,0.9904116248035724,0.0,0.0,0.0
haar,1,74.08148500456123,69.91100285166468,0.9946644598841148,0.778947168945879,0.9917338885941197,0.8853405287699994
haar,2,74.0830444005169,74.46521762874941,0.994693714221716,0.8714502094210476,0.9985558126607922,0.9350030110409199
haar,3,74.08378306175905,77.96890196497256,0.9946999073050116,0.9426153761577224,1.0,0.9713076880788611
haar,4,74.08324958419527,80.79412695798351,0.9946992305611866,1.0,0.9998421876765927,0.9999210938382963
rbio1.1,1,74.08148500456123,69.91100285166468,0.9946644598841148,0.778947168945879,0.9917338885941197,0.8853405287699994
rbio1.1,2,74.0830444005169,74.46521762874941,0.994693714221716,0.8714502094210476,0.9985558126607922,0.9350030110409199
rbio1.1,3,74.08378306175905,77.96890196497256,0.9946999073050116,0.9426153761577224,1.0,0.9713076880788611
rbio1.1,4,74.08324958419527,80.79412695798351,0.9946992305611866,1.0,0.9998421876765927,0.9999210938382963
rbio1.3,1,74.08616319242823,63.95885811542579,0.9945872299904298,0.6580500412520434,0.9737243722763276,0.8158872067641855
rbio1.3,2,74.0832085474596,66.31871328941477,0.9946428000429453,0.705982295078415,0.9866829524297553,0.8463326237540851
rbio1.3,3,74.08205951886069,68.24925206041345,0.9946664953793878,0.7451944786959138,0.9922085530483196,0.8687015158721167
rbio1.3,4,74.08579386180715,70.79468866720354,0.994681753328252,0.7968961741560484,0.9957666089504517,0.89633139155325
rbio1.3,5,74.08041804943367,73.425082757868,0.9946863362646904,0.8503234855465166,0.9968353203603946,0.9235794029534556
rbio1.5,1,74.08390617196609,62.43732933235183,0.9945317500862526,0.6271454736165838,0.9607868141377062,0.793966143877145
rbio1.5,2,74.08415239238013,64.34020008622205,0.9946013189681734,0.6657956776539408,0.97700983160389,0.8214027546289153
rbio1.5,3,74.08480898015094,66.30059608733727,0.9946421320234782,0.7056143071026382,0.9865271745707053,0.8460707408366717
rbio1.5,4,74.0822236658034,68.67163928373729,0.9946660894545218,0.7537738067091461,0.9921138939707502,0.8729438503399481
rbio1.5,5,74.08173122497529,70.87601593885383,0.9946716460310012,0.7985480549454775,0.9934096519991724,0.895978853472325
rbio2.2,1,74.05267721611709,52.20219149357001,0.9926856486934544,0.41925423086412367,0.5302877991640897,0.4747710150141067
rbio2.2,2,74.05965346118192,52.11142381372308,0.9926332915837296,0.4174106010017454,0.5180784566808762,0.4677445288413108
rbio2.2,3,74.09695585391086,51.54618618668143,0.992508374271005,0.40592976365621475,0.48894853982426817,0.44743915174024146
rbio2.2,4,74.11534031149345,51.35891535452705,0.9926373214695294,0.40212600774778473,0.5190182002258703,0.4605721039868275
rbio2.2,5,74.1042603928611,51.39146959516261,0.9928204855735862,0.4027872339715241,0.5617308955754068,0.4822590647734655
rbio2.4,1,74.06498823681972,56.458599601377145,0.9939052858772122,0.5057083641773873,0.8146993749752452,0.6602038695763163
rbio2.4,2,74.06823013893808,56.06799094484169,0.9938230541456902,0.497774507270318,0.7955234621256605,0.6466489846979893
rbio2.4,3,74.07545260441695,55.98138671188214,0.9938265502071152,0.4960154433572396,0.7963387212471968,0.6461770823022183
rbio2.4,4,74.10081330706436,56.04005831804269,0.9938907157771988,0.49720715306463437,0.811301721017399,0.6542544370410166
rbio2.4,5,74.10770747865783,56.26150355756223,0.9939830856374146,0.5017050432514081,0.832841780513192,0.6672734118823
rbio2.6,1,74.06585000826891,56.055738386480414,0.9938229534504528,0.49752563914321074,0.7954999806415612,0.646512809892386
rbio2.6,2,74.08238781274609,55.461172278631736,0.9936869312243513,0.48544909567050787,0.7637804691457842,0.624614782408146
rbio2.6,3,74.08431653932284,55.21426639329691,0.9936591154812764,0.4804340609778962,0.7572940161041456,0.6188640385410209
rbio2.6,4,74.0955606048979,55.21934293855088,0.9937351950305552,0.4805371733461281,0.7750352794778302,0.6277862264119791
rbio2.6,5,74.09687378043951,55.49529831995617,0.9938484742191516,0.48614224756087876,0.801451260364902,0.6437967539628904
rbio2.8,1,74.06539860417647,57.65107829918652,0.9941062312520698,0.5299294232728584,0.8615585487330744,0.6957439860029664
rbio2.8,2,74.0786945065353,57.20900875468476,0.994039416308395,0.5209503173304587,0.8459777320186085,0.6834640246745336
rbio2.8,3,74.07188240841319,57.1729029204191,0.9940529370139516,0.5202169528292342,0.8491306739136596,0.684673813371447
rbio2.8,4,74.08361891481636,57.4700748038392,0.994131344735776,0.5262529665232762,0.8674148522060462,0.6968339093646612
rbio2.8,5,74.08583489854283,58.10811092438146,0.9942370081583124,0.5392124521804107,0.8920548852497906,0.7156336687151006
rbio3.1,1,74.013117802926,47.8944226565026,0.9927598141828892,0.33175688289144095,0.5475827160474431,0.43966979946944207
rbio3.1,2,73.99370742695154,47.97653227674022,0.9927127424343888,0.3334246543725883,0.5366058859331527,0.4350152701528705
rbio3.1,3,73.98931649623425,48.13452993274127,0.9925922524777556,0.3366338274756194,0.5085084001465412,0.42257111381108026
rbio3.1,4,73.9999450107742,48.25105863873143,0.9925316969103032,0.33900070302592583,0.49438722985701083,0.41669396644146833
rbio3.1,5,74.00187373735095,48.36024490519036,0.9924831113512969,0.34121844244313637,0.48305738883323845,0.4121379156381874
rbio3.3,1,74.02235106845296,51.91467314690806,0.9925779668218038,0.4134142952088164,0.505177076721124,0.45929568596497017
rbio3.3,2,74.05756058766248,50.55987541057365,0.9921140635577016,0.38589628914762,0.3969978082269236,0.39144704868727176
rbio3.3,3,74.09986946214381,50.214177862377895,0.9920854781038432,0.3788746452730663,0.3903318635628706,0.38460325441796844
rbio3.3,4,74.12896450773768,50.14207620360143,0.9922488580394656,0.3774101507363383,0.4284310176105807,0.40292058417345955
rbio3.3,5,74.1482928102408,50.15376037834554,0.992464010164993,0.37764747412624783,0.47860311458766996,0.4281252943569589
rbio3.5,1,74.02247417865999,52.05252628957055,0.9926152512409028,0.41621430255574715,0.5138715643362685,0.4650429334460078
rbio3.5,2,74.06203359185109,50.80950906157201,0.9921826412791376,0.3909667289166127,0.4129896934194139,0.4019782111680133
rbio3.5,3,74.11570964211452,50.51214752135566,0.9921880335715304,0.38492686300409656,0.4142471414515842,0.3995870022278404
rbio3.5,4,74.12785651587444,50.48064981669013,0.9924320173591028,0.38428709663554267,0.4711425972641421,0.4277148469498424
rbio3.5,5,74.13967509574896,50.54089333044569,0.9927074493376594,0.38551073418099546,0.5353715696940552,0.46044115193752533
rbio3.7,1,74.01332298660438,52.10618132045615,0.9926361578708768,0.41730411797654826,0.5187468564764174,0.46802548722648285
rbio3.7,2,74.05735540398409,50.963077645183,0.992230195521148,0.3940859408117037,0.4240790379284235,0.40908248937006364
rbio3.7,3,74.12613297297608,50.68392350521489,0.9922453645475264,0.3884158949372291,0.4276163576766783,0.4080161263069537
rbio3.7,4,74.1416038223257,50.65295918755241,0.9925063136926658,0.3877869624713229,0.4884680261597676,0.4381274943155452
rbio3.7,5,74.13356062213333,50.714818959864544,0.9927981885986116,0.38904342869043185,0.5565313838904619,0.47278740629044685
rbio3.9,1,74.00971175386493,52.14359119583811,0.9926394122204512,0.4180639695395533,0.5195057499432739,0.4687848597414136
rbio3.9,2,74.05271825285277,51.09175272874412,0.9922555822965105,0.3966995277954997,0.42999907126436554,0.4133492995299326
rbio3.9,3,74.12309625453611,50.83892665873801,0.992278432328854,0.39156424513280463,0.43532755238376997,0.4134458987582873
rbio3.9,4,74.13791051611493,50.82008171322101,0.9925259949531005,0.3911814755790535,0.4930575699755042,0.44211952277727884
rbio3.9,5,74.12789755261012,50.90561282611557,0.9928050374023142,0.39291874278871214,0.5581284810267418,0.47552361190772696
rbio4.4,1,72.62566576974041,49.86757368426209,0.992278121972038,0.3718345863635846,0.435255179163041,0.4035448827633128
rbio4.4,2,72.72218417204897,49.87207202850895,0.992416067781772,0.3719259545884721,0.46742325803558127,0.4196746063120267
rbio4.4,3,73.04276315114528,49.90035732763288,0.9928384071009771,0.3725004721063719,0.5659100809217503,0.4692052765140611
rbio4.4,4,73.34930756664058,49.87510317060536,0.9933948176271424,0.3719875217023993,0.6956614501420727,0.533824485922236
rbio4.4,5,73.59807225830491,49.76917053203708,0.9938383090449078,0.3698358684245547,0.7990808068697368,0.5844583376471457
rbio5.5,1,75.20470149673287,49.77199689991092,0.9918516751501404,0.3698932762620477,0.33581051296987174,0.3528518946159597
rbio5.5,2,75.09570792677897,49.72718013715222,0.9921776133539812,0.36898297953201786,0.41181721349192685,0.3904000965119724
rbio5.5,3,74.84210090030494,49.70661199907219,0.9926101781991724,0.3685652093120253,0.5126885635128243,0.4406268864124248
rbio5.5,4,74.59181784942062,49.73832030169352,0.9930916382761706,0.3692092532459079,0.624961968270241,0.49708561075807445
rbio5.5,5,74.40263849795699,49.87171451439433,0.9934392794642342,0.3719186929321308,0.7060296656401894,0.5389741792861601
rbio6.8,1,72.62451674114149,49.86391923727712,0.9922133444990504,0.3717603589777648,0.42014948755669995,0.39595492326723236
rbio6.8,2,72.63411933728955,49.84455743533174,0.9922822580769028,0.3713670912825217,0.4362196923133381,0.40379339179792995
rbio6.8,3,72.93397476486977,49.872359469475576,0.9926536099528904,0.37193179295242096,0.5228165701689714,0.4473741815606962
rbio6.8,4,73.24642847030233,49.87115620367287,0.9932288715659868,0.3719073527907908,0.6569638920637709,0.5144356224272808
rbio6.8,5,73.5278173668286,49.81316056978109,0.99374292060634,0.3707293731100195,0.7768368342453098,0.5737831036776646
sym2,1,72.63834612106412,50.05139050452844,0.9923077518443358,0.37556818602837677,0.4421646755145236,0.4088664307714502
sym2,2,72.59829426704492,49.86726926403254,0.9922469632108352,0.3718284031249377,0.4279891557160324,0.3999087794204851
sym2,3,72.87081922866531,49.89383568872151,0.9925714552669408,0.3723680076843559,0.503658623853154,0.4380133157687549
sym2,4,73.16800726842662,49.89521372418498,0.9931249228156714,0.37239599768405784,0.6327237095943326,0.5025598536391952
sym2,5,73.47742425541921,49.841915841527495,0.9936542891514676,0.3713134364878857,0.7561685469198778,0.5637409917038817
sym3,1,75.13079433578145,49.77043142121094,0.991902211156807,0.3698614790046421,0.3475951858895409,0.3587283324470915
sym3,2,75.03513770492208,49.698657581441424,0.9922446016723324,0.3684036429713781,0.4274384600699419,0.39792105152066004
sym3,3,74.80200800955006,49.69103188299945,0.9926942593021308,0.36824875341825936,0.5322957379306046,0.45027224567443197
sym3,4,74.5489754973755,49.72641978710719,0.9931648080716156,0.368967535664209,0.6420246956955818,0.5054961156798954
sym3,5,74.37198405640746,49.86621885930047,0.9934843777611826,0.3718070678045363,0.7165462994984523,0.5441766836514943
sym4,1,75.03017225990534,49.56619659238877,0.9915766153734914,0.3657131584792168,0.2716683356397458,0.3186907470594813
sym4,2,75.22608163601974,49.58860786230262,0.9917206964901016,0.36616836551476806,0.305267128760741,0.33571774713775454
sym4,3,75.12271009885339,49.57230871504486,0.9920745156928404,0.3658373050021894,0.38777549956421703,0.3768064022832032
sym4,4,74.90665168552236,49.54668191972984,0.9925708074492676,0.3653167857468829,0.5035075569229892,0.43441217133493604
sym4,5,74.6519366671851,49.53782125744237,0.993098940856362,0.3651368121965929,0.626664883175888,0.49590084768624043
sym5,1,72.90914753978615,50.39709653225167,0.9923086249479944,0.38259000213505195,0.44236827769285514,0.4124791399139536
sym5,2,72.6837737874568,50.31972621937531,0.9921950039917368,0.38101849320675324,0.41587259877722105,0.3984455459919871
sym5,3,72.86068315495349,50.341559676369954,0.9923918995375456,0.3814619639816167,0.4617873783521993,0.421624671166908
sym5,4,73.10899644252538,50.37715025133223,0.9928420034356176,0.38218486278139124,0.5667487231145663,0.4744667929479788
sym5,5,73.38262939600901,50.35065814285834,0.9934126865575788,0.38164676769752226,0.6998283702156263,0.5407375689565743
sym6,1,75.08352001628337,49.74454358824936,0.9915804693410282,0.36933565767704274,0.27256705617307764,0.32095135692506016
sym6,2,75.2717144860908,49.73703441326904,0.9916982274089567,0.369183134892954,0.3000274830197357,0.3346053089563449
sym6,3,75.13994552783706,49.71203062444635,0.9920469918514544,0.3686752698486579,0.38135711612590384,0.37501619298728084
sym6,4,74.90492814262399,49.69066899215542,0.9925343353186802,0.3682413825523525,0.4950024897835928,0.4316219361679726
sym6,5,74.64151333632354,49.69706040663788,0.9930880180385752,0.36837120191782013,0.6241177520614754,0.49624447698964774
sym7,1,73.1663657989996,49.78779691245709,0.9921605004868124,0.3702141985882017,0.40782660252748254,0.38902040055784215
sym7,2,72.84451468109737,49.77097805377704,0.99209295276957,0.3698725819448552,0.39207490771266845,0.38097374482876184
sym7,3,72.90914753978615,49.76733611449659,0.9922958735629506,0.3697986086095696,0.43939473641156507,0.4045966725105673
sym7,4,73.13148457367551,49.7935702114948,0.9927267520036328,0.3703314630872868,0.5398728277074692,0.45510214539737803
sym7,5,73.3914933309149,49.85413537203876,0.993284219776216,0.37156163376904133,0.6698707400175956,0.5207161868933184
sym8,1,73.4747568676003,49.92108532988466,0.9920229786296962,0.3729214894112459,0.37575738668874625,0.3743394380499961
sym8,2,73.50208733356013,49.94279423893482,0.9924846955077712,0.37336243042760797,0.4834268039717702,0.4283946171996891
sym8,3,73.6354567245052,49.92623243720049,0.9930610317940728,0.37302603500245557,0.617824732771512,0.49542538388698376
sym8,4,73.78675916894043,49.88648833795948,0.9936240811987852,0.37221877179667984,0.7491242459270576,0.5606715088618688
sym8,5,73.88709398766682,49.76366087134098,0.9939491425951048,0.36972395882184117,0.824926480553743,0.5973252196877921
sym9,1,74.11579171558587,47.44644438513314,0.99375744779186,0.3226577617044048,0.7802244808183166,0.5514411212613607
sym9,2,74.1154223849648,47.25819655659975,0.9942597760619036,0.31883416151106175,0.8973642144704274,0.6080991879907446
sym9,3,74.10331654794055,47.247611373779975,0.9943951684118608,0.3186191603214513,0.9289368428855905,0.6237780016035209
sym9,4,74.10376795203298,47.28275971719022,0.9944813565792592,0.31933307672466366,0.9490353712286823,0.634184223976673
sym9,5,74.1033986214119,47.30544749494932,0.9945140219640471,0.31979390005581215,0.9566527296412877,0.6382233148485499
sym10,1,75.04112906833068,49.05053547586863,0.9918023075887566,0.35523929559226103,0.3242983140027628,0.3397688047975119
sym10,2,75.0531117951479,48.94453644652648,0.992036304417905,0.35308629381665263,0.3788648751073176,0.3659755844619851
sym10,3,74.89901885268674,48.86595639680214,0.9923972150986168,0.35149021328993574,0.4630269331318602,0.407258573210898
sym10,4,74.70807492158906,48.88753427228615,0.9928216194754326,0.35192849281493954,0.5619953142199426,0.4569619035174411
sym10,5,74.51376597816599,49.03239744190499,0.993212740036364,0.35487088448913945,0.6532021227266385,0.504036503607889
sym11,1,75.13678569919006,49.700487885933015,0.9916803416784292,0.3684408192440738,0.2958566452725677,0.33214873225832076
sym11,2,75.17564748787467,49.59061815733772,0.9918836339931532,0.36620919766961835,0.34326311036802437,0.35473615401882136
sym11,3,74.99475755701746,49.52352227574925,0.9922498889688326,0.36484637809388715,0.4286714237327612,0.39675890091332416
sym11,4,74.75978120854008,49.52715125734525,0.9927416058427596,0.36492008823886046,0.5433366478083651,0.4541283680236128
sym11,5,74.52468174985565,49.62294353274556,0.9931984034367496,0.3668657752919061,0.649858919565571,0.5083623474287385
